id,fold,language,duration,type,categories,is_chunked,freshness,auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate,document_entropy,easiness,silent_period_rate,fraction_stopword_coverage,fraction_stopword_presence,title_word_count,word_count,speaker_speed,topic_1_pageRank_url,topic_1_pageRank_val,topic_2_pageRank_url,topic_2_pageRank_val,topic_3_pageRank_url,topic_3_pageRank_val,topic_4_pageRank_url,topic_4_pageRank_val,topic_5_pageRank_url,topic_5_pageRank_val,topic_1_cosine_url,topic_1_cosine_val,topic_2_cosine_url,topic_2_cosine_val,topic_3_cosine_url,topic_3_cosine_val,topic_4_cosine_url,topic_4_cosine_val,topic_5_cosine_url,topic_5_cosine_val,mean_star_rating,view_count,num_sessions,mean_engagement,med_engagement,stdev_engagement_rate
33,1,en,2120,vit,stem,0,17020,0.022858092,0.029333629,0.026234226,0.038410449,0.121706885,0.11395838,8.558131603,81.94132715,0,0.688073395,0.584846137,3,18068,511.8413598,http://en.wikipedia.org/wiki/Reinforcement_learning,0.005605686,http://en.wikipedia.org/wiki/Trust_region,0.003936212,http://en.wikipedia.org/wiki/Artificial_neural_network,0.003329618,http://en.wikipedia.org/wiki/Log_probability,0.002784053,http://en.wikipedia.org/wiki/Dynamical_system,0.002172171,http://en.wikipedia.org/wiki/English_modal_verbs,0.217782379,http://en.wikipedia.org/wiki/Free_will,0.210945289,http://en.wikipedia.org/wiki/Time,0.208780672,http://en.wikipedia.org/wiki/Reinforcement_learning,0.198718662,http://en.wikipedia.org/wiki/Being,0.186145153,5,2430,153,0.518699688,0.4791,0.414144169
34,1,en,1100,vl,stem,0,14140,0.011615245,0.026134301,0.026497278,0.033756806,0.131397459,0.096551724,8.152785181,77.33203056,0.2138467,0.464831804,0.547731398,8,2731,148.9636364,http://en.wikipedia.org/wiki/Semantic_network,0.009304586,http://en.wikipedia.org/wiki/Triple_(baseball),0.006235618,http://en.wikipedia.org/wiki/Atom,0.004618338,http://en.wikipedia.org/wiki/Semantics,0.004333837,http://en.wikipedia.org/wiki/Logic,0.003302248,http://en.wikipedia.org/wiki/Cluster_analysis,0.299447171,http://en.wikipedia.org/wiki/Time,0.236214823,http://en.wikipedia.org/wiki/Teleological_argument,0.234171266,http://en.wikipedia.org/wiki/First-order_logic,0.226989655,http://en.wikipedia.org/wiki/Mathematical_model,0.219524184,4.5,477,16,0.452935568,0.3783,0.383535755
35,1,non-en,2060,vl,misc,0,14520,0.003891051,0.33463035,0,0.035019455,0.175097276,0.085603113,4.694943624,117.6819698,0,0.143730887,0.93385214,17,257,7.481804949,http://en.wikipedia.org/wiki/Not_out,0.057123962,http://en.wikipedia.org/wiki/Captain_(cricket),0.016227868,http://en.wikipedia.org/wiki/Wicket,0.016114975,http://en.wikipedia.org/wiki/Bowled,0.014775976,http://en.wikipedia.org/wiki/Glossary_of_cricket_terms,0.012819511,http://en.wikipedia.org/wiki/Not_Yet_(band),0.107111646,http://en.wikipedia.org/wiki/Truck,0.097016636,http://en.wikipedia.org/wiki/Conservatism,0.083431369,http://en.wikipedia.org/wiki/English_grammar,0.082134247,http://en.wikipedia.org/wiki/Weimar_Republic,0.08047324,-1,738,9,0.253638525,0.05149,0.40742345
36,1,en,5350,vl,stem,0,14860,0.015662444,0.034919548,0.025504964,0.05126669,0.107240671,0.125984252,8.139662754,88.44693713,0.300158589,0.657492355,0.662786717,3,11416,127.9820628,http://en.wikipedia.org/wiki/Machine_translation,0.006076421,http://en.wikipedia.org/wiki/Part_of_speech,0.005270612,http://en.wikipedia.org/wiki/Syntax,0.002859215,http://en.wikipedia.org/wiki/Natural_language_processing,0.002463214,http://en.wikipedia.org/wiki/Semantics,0.002021969,http://en.wikipedia.org/wiki/Information,0.206853325,http://en.wikipedia.org/wiki/Justice,0.206351906,http://en.wikipedia.org/wiki/Language,0.203227696,http://en.wikipedia.org/wiki/Scientific_method,0.200065212,http://en.wikipedia.org/wiki/English_modal_verbs,0.200050916,3.5,5108,82,0.060025712,0.01561,0.150121266
37,1,en,2840,vl,misc,0,12720,0.016073637,0.039978019,0.015386729,0.038329441,0.132435774,0.094243715,8.393704977,77.01374258,0.149011337,0.605504587,0.579475203,4,7172,151.627907,http://en.wikipedia.org/wiki/Antibody,0.009350433,http://en.wikipedia.org/wiki/Poliovirus,0.009126834,http://en.wikipedia.org/wiki/Polio,0.00613487,http://en.wikipedia.org/wiki/Protein,0.004850645,http://en.wikipedia.org/wiki/Virus,0.004850346,http://en.wikipedia.org/wiki/Virus,0.282989087,http://en.wikipedia.org/wiki/Antibody,0.277603658,http://en.wikipedia.org/wiki/Immune_system,0.222853593,http://en.wikipedia.org/wiki/HIV,0.21279368,http://en.wikipedia.org/wiki/Infection,0.21094476,5,4545,28,0.143925463,0.02596,0.251435934
38,1,en,1190,vl,stem,0,15220,0.010781671,0.088948787,0.007187781,0.06918239,0.082659479,0.229110512,5.572092094,113.5814403,0,0.278287462,0.854447439,12,1096,55.40016849,http://en.wikipedia.org/wiki/Village,0.018110294,http://en.wikipedia.org/wiki/Government,0.006221848,http://en.wikipedia.org/wiki/Missus_dominicus,0.006075554,http://en.wikipedia.org/wiki/Inference,0.005819645,http://en.wikipedia.org/wiki/Mathematics,0.004986336,http://en.wikipedia.org/wiki/You,0.287303144,http://en.wikipedia.org/wiki/Teleological_argument,0.2293266,http://en.wikipedia.org/wiki/Surrender_of_Japan,0.227129221,http://en.wikipedia.org/wiki/Match_fixing,0.222928639,http://en.wikipedia.org/wiki/Last_Supper,0.214064708,-1,89,10,0.105579023,0.04907,0.168259392
39,1,en,1050,vl,stem,0,15620,0.01407212,0.050131926,0.021547933,0.054529464,0.097185576,0.112576957,7.786409976,86.35368568,0,0.422018349,0.600263852,9,2232,127.9083095,http://en.wikipedia.org/wiki/Complex_event_processing,0.015809417,http://en.wikipedia.org/wiki/Data_mining,0.004623413,http://en.wikipedia.org/wiki/Social_media,0.003836057,http://en.wikipedia.org/wiki/Smart_city,0.003572024,http://en.wikipedia.org/wiki/Ant,0.003302763,http://en.wikipedia.org/wiki/Being,0.218704737,http://en.wikipedia.org/wiki/Lawsuit,0.214940784,http://en.wikipedia.org/wiki/Attention,0.206525824,http://en.wikipedia.org/wiki/Internet_forum,0.199041038,http://en.wikipedia.org/wiki/Experiment,0.196323399,-1,449,18,0.368200683,0.1511,0.403535512
40,1,en,3180,vl,stem,0,12180,0.016161043,0.032889141,0.015452226,0.050751347,0.097958605,0.139920612,8.216161176,92.63133797,0,0.614678899,0.628863056,10,6830,128.8274128,http://en.wikipedia.org/wiki/Balance_wheel,0.013216171,http://en.wikipedia.org/wiki/Capacitor,0.003142354,http://en.wikipedia.org/wiki/Voltage,0.002407304,http://en.wikipedia.org/wiki/Oscillation,0.002153564,http://en.wikipedia.org/wiki/Resistor,0.002115386,http://en.wikipedia.org/wiki/Time,0.224797154,http://en.wikipedia.org/wiki/Imaginary_unit,0.217901665,http://en.wikipedia.org/wiki/Being,0.210832473,http://en.wikipedia.org/wiki/Free_will,0.20693695,http://en.wikipedia.org/wiki/English_modal_verbs,0.199236607,-1,154,11,0.278180074,0.06528,0.391312168
41,1,en,1110,vl,stem,0,17030,0.009647495,0.033395176,0.024489796,0.028942486,0.096846011,0.087569573,8.094849785,79.29690867,0,0.440366973,0.517254174,9,2695,145.1526032,http://en.wikipedia.org/wiki/Social_media,0.006069972,http://en.wikipedia.org/wiki/Mobility_model,0.005750763,http://en.wikipedia.org/wiki/Hewer,0.003297094,http://en.wikipedia.org/wiki/Twitter,0.002881783,http://en.wikipedia.org/wiki/Model_(person),0.002802338,http://en.wikipedia.org/wiki/User_(computing),0.244711443,http://en.wikipedia.org/wiki/Time,0.218691566,http://en.wikipedia.org/wiki/Scientific_method,0.212829355,http://en.wikipedia.org/wiki/Users%27_group,0.210630635,http://en.wikipedia.org/wiki/Causality,0.206112327,-1,23,14,0.157658182,0.07272,0.20198714
42,1,en,4570,vl,stem,0,13990,0.017477672,0.042115799,0.01670773,0.046119495,0.085848476,0.150754543,8.107635079,88.19633198,0,0.663608563,0.631736988,5,12406,162.9152988,http://en.wikipedia.org/wiki/Trust_region,0.018089027,http://en.wikipedia.org/wiki/Convex_optimization,0.012464112,http://en.wikipedia.org/wiki/Convex_function,0.004044419,http://en.wikipedia.org/wiki/Mathematical_optimization,0.002426461,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.002141174,http://en.wikipedia.org/wiki/Convex_optimization,0.19362738,http://en.wikipedia.org/wiki/Imaginary_unit,0.187562496,http://en.wikipedia.org/wiki/Mathematical_optimization,0.178086252,http://en.wikipedia.org/wiki/Free_will,0.176821114,http://en.wikipedia.org/wiki/Being,0.172328755,1,201,17,0.124961106,0.01111,0.254139956
43,1,en,1600,vl,stem,0,15890,0.013934183,0.056626149,0.019270679,0.050993181,0.10613697,0.097539283,7.870718304,85.471412,0.080020231,0.431192661,0.591165135,4,3357,125.7303371,http://en.wikipedia.org/wiki/Gene,0.006050083,http://en.wikipedia.org/wiki/Bipartite_graph,0.005099183,http://en.wikipedia.org/wiki/Algorithm,0.004704146,http://en.wikipedia.org/wiki/Loss_function,0.003346612,http://en.wikipedia.org/wiki/Linear_regression,0.003227313,http://en.wikipedia.org/wiki/Mathematical_model,0.233467354,http://en.wikipedia.org/wiki/Group_(mathematics),0.230649327,http://en.wikipedia.org/wiki/Being,0.228556298,http://en.wikipedia.org/wiki/Variable_(mathematics),0.227309994,http://en.wikipedia.org/wiki/English_modal_verbs,0.2268068,-1,172,6,0.327255824,0.18811,0.38834972
44,1,en,2560,vit,stem,0,15550,0.026366648,0.032302595,0.028851463,0.040033131,0.104638321,0.137907234,8.224098477,82.28566939,0,0.593272171,0.608365544,4,7108,166.5286997,http://en.wikipedia.org/wiki/Natural_language_processing,0.008603602,http://en.wikipedia.org/wiki/Natural_language,0.003235771,http://en.wikipedia.org/wiki/Semantics,0.003216512,http://en.wikipedia.org/wiki/Watt,0.003035792,http://en.wikipedia.org/wiki/Virtual_machine,0.002726352,http://en.wikipedia.org/wiki/English_modal_verbs,0.232599534,http://en.wikipedia.org/wiki/Free_will,0.205843632,http://en.wikipedia.org/wiki/Uses_of_English_verb_forms,0.193576327,http://en.wikipedia.org/wiki/Time,0.189051412,http://en.wikipedia.org/wiki/Time_management,0.180019243,-1,729,23,0.147488275,0.05215,0.221043089
45,1,en,1330,vdb,stem,0,14230,0.015880018,0.025143361,0.016762241,0.045875607,0.093956771,0.147772386,7.586694019,93.66764958,0.405141009,0.470948012,0.651962947,1,2205,99.6985682,http://en.wikipedia.org/wiki/Machine_learning,0.032124861,http://en.wikipedia.org/wiki/Reinforcement_learning,0.008873117,http://en.wikipedia.org/wiki/Convex_combination,0.003074888,http://en.wikipedia.org/wiki/Identity_function,0.002610135,http://en.wikipedia.org/wiki/First-price_sealed-bid_auction,0.002488333,http://en.wikipedia.org/wiki/I_(newspaper),0.244276162,http://en.wikipedia.org/wiki/Machine_learning,0.240705966,http://en.wikipedia.org/wiki/Teleological_argument,0.226245036,http://en.wikipedia.org/wiki/Experiment,0.222769429,http://en.wikipedia.org/wiki/Time,0.222184973,-1,91,6,0.124682867,0.09086,0.094198897
46,1,en,1250,vl,stem,0,14590,0.010992276,0.031491384,0.022578729,0.044860368,0.11942959,0.105763518,7.939215544,83.81433879,0.196018841,0.501529052,0.582293524,5,3301,158.5748599,http://en.wikipedia.org/wiki/Chess,0.010556773,http://en.wikipedia.org/wiki/Game_tree,0.007914131,http://en.wikipedia.org/wiki/Temporal_difference_learning,0.00620359,http://en.wikipedia.org/wiki/Minimax,0.004972708,http://en.wikipedia.org/wiki/Algorithm,0.004107335,http://en.wikipedia.org/wiki/Scientific_method,0.257534342,http://en.wikipedia.org/wiki/Evaluation_function,0.256007665,http://en.wikipedia.org/wiki/Time,0.248707005,http://en.wikipedia.org/wiki/Experiment,0.248537059,http://en.wikipedia.org/wiki/Algorithm,0.240384324,-1,329,9,0.142137531,0.06407,0.21543491
47,1,en,990,vl,stem,0,14410,0.013692769,0.029525032,0.017115961,0.031236628,0.094993582,0.103979461,7.924300686,75.04529953,0.233776461,0.415902141,0.527599487,4,2294,138.75,http://en.wikipedia.org/wiki/Adjacency_matrix,0.013279097,http://en.wikipedia.org/wiki/Graph_embedding,0.005067542,http://en.wikipedia.org/wiki/Topology,0.004655259,http://en.wikipedia.org/wiki/Dimensionality_reduction,0.004156563,http://en.wikipedia.org/wiki/Algorithm,0.003976664,http://en.wikipedia.org/wiki/Adjacency_matrix,0.241049999,http://en.wikipedia.org/wiki/Embedding,0.219043304,http://en.wikipedia.org/wiki/Semidefinite_embedding,0.209593304,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.199302959,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.191798075,4,629,6,0.328271159,0.37736,0.1867945
48,1,en,1440,vl,stem,0,15890,0.015,0.047941177,0.022058824,0.041470588,0.118823529,0.116176471,8.142877513,81.85434415,0.065009016,0.50764526,0.575882353,12,3351,139.3347193,http://en.wikipedia.org/wiki/Internet_meme,0.025248805,http://en.wikipedia.org/wiki/Log-normal_distribution,0.004783302,http://en.wikipedia.org/wiki/Computer_science,0.002962973,http://en.wikipedia.org/wiki/Probability_density_function,0.002893843,http://en.wikipedia.org/wiki/Internet,0.00285724,http://en.wikipedia.org/wiki/Internet_meme,0.360617387,http://en.wikipedia.org/wiki/Mathematical_model,0.239167367,http://en.wikipedia.org/wiki/Attention,0.232218625,http://en.wikipedia.org/wiki/Time,0.228724888,http://en.wikipedia.org/wiki/Reality,0.215212451,-1,59,7,0.091356993,0.05335,0.080764607
49,1,en,3540,vit,misc,0,15240,0.01611279,0.040030212,0.020896274,0.04204431,0.127014099,0.125377644,8.221952064,76.8659443,0.174746657,0.614678899,0.618202417,3,7758,131.5658564,http://en.wikipedia.org/wiki/Multidimensional_scaling,0.007960807,http://en.wikipedia.org/wiki/Structural_alignment,0.004362551,http://en.wikipedia.org/wiki/Principles_of_grouping,0.003863492,http://en.wikipedia.org/wiki/Psychology,0.003115711,http://en.wikipedia.org/wiki/Structure_mapping_engine,0.002495737,http://en.wikipedia.org/wiki/Similarity_(geometry),0.240803922,http://en.wikipedia.org/wiki/Reality,0.217221749,http://en.wikipedia.org/wiki/Justice,0.209117817,http://en.wikipedia.org/wiki/Being,0.206566849,http://en.wikipedia.org/wiki/World_War_I,0.192904418,-1,471,11,0.160290201,0.1096,0.284049062
50,1,en,820,vl,stem,0,17030,0.007795583,0.053702902,0.025552187,0.039411,0.14551754,0.102641836,7.650637504,80.25484737,0,0.406727829,0.566478995,11,2309,169.1575092,http://en.wikipedia.org/wiki/Percolation,0.010374941,http://en.wikipedia.org/wiki/Percolation_theory,0.005800958,http://en.wikipedia.org/wiki/Connected_space,0.004944945,http://en.wikipedia.org/wiki/Percolation_threshold,0.00438553,http://en.wikipedia.org/wiki/Topology,0.003514728,http://en.wikipedia.org/wiki/Time,0.226790538,http://en.wikipedia.org/wiki/City,0.218532625,http://en.wikipedia.org/wiki/Percolation_theory,0.194301591,http://en.wikipedia.org/wiki/Psychological_resilience,0.194051326,http://en.wikipedia.org/wiki/Attention,0.193435583,-1,8,8,0.07998306,0.04469,0.061720537
51,1,en,3230,vkn,misc,0,15290,0.014524787,0.03999579,0.011893485,0.041153563,0.121566151,0.138406484,8.382531257,87.19864787,0.162707554,0.681957187,0.621934533,7,9228,171.5773164,http://en.wikipedia.org/wiki/Creative_Commons,0.003350496,http://en.wikipedia.org/wiki/Dictionary,0.002934877,http://en.wikipedia.org/wiki/Twitter,0.002717462,http://en.wikipedia.org/wiki/Tapioca,0.002451819,http://en.wikipedia.org/wiki/Lexicography,0.002108932,http://en.wikipedia.org/wiki/Time,0.241688032,http://en.wikipedia.org/wiki/English_modal_verbs,0.227536728,http://en.wikipedia.org/wiki/Language,0.21016295,http://en.wikipedia.org/wiki/Word,0.208402849,http://en.wikipedia.org/wiki/Reality,0.205002775,3,274,15,0.165683462,0.05583,0.258827772
52,1,en,4800,vtt,stem,1,16310,0.025627279,0.040496104,0.025234113,0.043927372,0.118771892,0.120773465,8.624796096,83.17263004,0,0.752293578,0.610265208,6,27403,342.823186,http://en.wikipedia.org/wiki/Ontology_(information_science),0.003811727,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.003035711,http://en.wikipedia.org/wiki/Free_base,0.002640254,http://en.wikipedia.org/wiki/Knowledge_base,0.002244585,http://en.wikipedia.org/wiki/Lake_freighter,0.001984811,http://en.wikipedia.org/wiki/English_modal_verbs,0.219186975,http://en.wikipedia.org/wiki/Knowledge,0.217156653,http://en.wikipedia.org/wiki/Free_will,0.207003279,http://en.wikipedia.org/wiki/Scientific_method,0.183938188,http://en.wikipedia.org/wiki/Human_nature,0.180310737,5,1206,52,0.265235661,0.07836,0.363766758
53,1,en,770,vl,stem,0,16310,0.016532618,0.033512064,0.011617516,0.054066131,0.119749777,0.118409294,7.890660321,81.83631226,0,0.452599388,0.603217158,8,2191,170.7272727,http://en.wikipedia.org/wiki/Machine_learning,0.017999634,http://en.wikipedia.org/wiki/Data_dependency,0.005538428,http://en.wikipedia.org/wiki/Bag-of-words_model,0.004611955,http://en.wikipedia.org/wiki/Linear_regression,0.004518912,http://en.wikipedia.org/wiki/Computer_program,0.003707657,http://en.wikipedia.org/wiki/Experiment,0.254916344,http://en.wikipedia.org/wiki/Machine_learning,0.239206004,http://en.wikipedia.org/wiki/Being,0.235150689,http://en.wikipedia.org/wiki/Mathematical_model,0.231220022,http://en.wikipedia.org/wiki/For_loop,0.227891812,5,120,18,0.50674784,0.36972,0.311451328
54,1,en,2480,vl,misc,0,16240,0.019183168,0.038985149,0.020420792,0.05259901,0.120255776,0.116542904,8.192666836,85.57306905,0,0.565749236,0.627681518,8,4784,115.5555556,http://en.wikipedia.org/wiki/Relative_humidity,0.007998297,http://en.wikipedia.org/wiki/Oxygen,0.00422327,http://en.wikipedia.org/wiki/Polycarbonate,0.003353977,http://en.wikipedia.org/wiki/Ammonia,0.003335009,http://en.wikipedia.org/wiki/Rodent,0.002904746,http://en.wikipedia.org/wiki/Being,0.260513998,http://en.wikipedia.org/wiki/Free_will,0.256854388,http://en.wikipedia.org/wiki/Politics_of_the_United_States,0.252152067,http://en.wikipedia.org/wiki/Weimar_Republic,0.241345238,http://en.wikipedia.org/wiki/United_Kingdom,0.236656322,-1,47,21,0.14553322,0.03651,0.221821312
55,1,en,220,vdm,stem,0,15810,0.024498886,0.046770601,0.006681515,0.051224944,0.118040089,0.122494432,6.99866479,85.36452247,0.078330973,0.217125382,0.601336303,5,445,119.1964286,http://en.wikipedia.org/wiki/Machine_learning,0.03548392,http://en.wikipedia.org/wiki/Neuroscience,0.011897277,http://en.wikipedia.org/wiki/Neuroimaging,0.011402968,http://en.wikipedia.org/wiki/Pattern_recognition,0.007289953,http://en.wikipedia.org/wiki/Psychology,0.004812481,http://en.wikipedia.org/wiki/Machine_learning,0.299123287,http://en.wikipedia.org/wiki/Mathematical_model,0.259814671,http://en.wikipedia.org/wiki/Data_modeling,0.236370892,http://en.wikipedia.org/wiki/Data_analysis,0.234375974,http://en.wikipedia.org/wiki/Software,0.233740942,-1,141,10,0.429183485,0.26687,0.356749826
56,1,en,1060,vl,stem,0,16240,0.013607816,0.03384508,0.033147244,0.046057223,0.136078158,0.099790649,7.814362155,73.06917569,0,0.452599388,0.582344731,7,2842,161.01983,http://en.wikipedia.org/wiki/Algorithm,0.008363264,http://en.wikipedia.org/wiki/Convex_function,0.004637464,http://en.wikipedia.org/wiki/Submodular_set_function,0.004628745,http://en.wikipedia.org/wiki/Differential_privacy,0.004220516,http://en.wikipedia.org/wiki/Polynomial,0.004153944,http://en.wikipedia.org/wiki/Function_(mathematics),0.339733156,http://en.wikipedia.org/wiki/Machine_learning,0.311716111,http://en.wikipedia.org/wiki/Algorithm,0.299023866,http://en.wikipedia.org/wiki/Time_complexity,0.274176467,http://en.wikipedia.org/wiki/Uniform_distribution_(continuous),0.261949262,-1,53,6,0.071751023,0.04949,0.054955684
57,1,en,2700,vit,stem,0,15620,0.015768057,0.031197016,0.024415056,0.043065446,0.138012886,0.125127162,8.347081891,82.50761502,0,0.614678899,0.596473381,8,5773,128.4792285,http://en.wikipedia.org/wiki/Artificial_intelligence,0.01292299,http://en.wikipedia.org/wiki/Machine_learning,0.007880851,http://en.wikipedia.org/wiki/Turing_test,0.003744802,http://en.wikipedia.org/wiki/Logic_programming,0.003179846,http://en.wikipedia.org/wiki/Inductive_logic_programming,0.002990871,http://en.wikipedia.org/wiki/Reality,0.233567912,http://en.wikipedia.org/wiki/Artificial_intelligence,0.22336279,http://en.wikipedia.org/wiki/Human_nature,0.215719221,http://en.wikipedia.org/wiki/Time,0.208426826,http://en.wikipedia.org/wiki/Politics_of_the_United_States,0.207571522,-1,101,5,0.21440319,0.01269,0.439349829
58,1,en,4740,vl,stem,0,12790,0.018303571,0.041741071,0.009375,0.074107143,0.084598214,0.202008929,7.296564166,103.3071882,0.625870856,0.532110092,0.733258929,7,4378,55.40603248,http://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,0.00470364,http://en.wikipedia.org/wiki/Electron,0.004045241,http://en.wikipedia.org/wiki/Weak_selection,0.003837511,http://en.wikipedia.org/wiki/Density_of_states,0.003084428,http://en.wikipedia.org/wiki/Numerical_integration,0.002963099,http://en.wikipedia.org/wiki/Teleological_argument,0.262559549,http://en.wikipedia.org/wiki/Free_will,0.240505695,http://en.wikipedia.org/wiki/Reality,0.22870458,http://en.wikipedia.org/wiki/English_modal_verbs,0.225965005,http://en.wikipedia.org/wiki/I_(newspaper),0.22100255,-1,770,7,0.011837979,0.00693,0.014239831
